geneID,geneID2,base_mean,coeff_log2,coeff_natural,pvalue,qval,FDR,gene_symbol
ENSG00000007350,ENSG00000007350.16,2.153126513,-0.011961291,0.99174334,2.69E-06,0.000410191,0.001485602,TKTL1
ENSG00000034713,ENSG00000034713.7,6.549411061,0.008473514,1.005890675,3.22E-06,0.000465817,0.001485602,GABARAPL2
ENSG00000085063,ENSG00000085063.14,5.737442999,0.005726628,1.003977285,3.20E-06,0.000463741,0.001485602,CD59
ENSG00000086548,ENSG00000086548.8,0.430577826,0.016487484,1.011493805,3.27E-06,0.000470487,0.001485602,CEACAM6
ENSG00000103316,ENSG00000103316.10,-0.908519484,0.011559123,1.008044357,3.38E-06,0.000481446,0.001485602,CRYM
ENSG00000106261,ENSG00000106261.16,6.97081184,0.001766112,1.001224925,3.48E-06,0.000490571,0.001485602,ZKSCAN1
ENSG00000109906,ENSG00000109906.13,3.890785932,-0.010229126,0.992934787,2.63E-06,0.000403693,0.001485602,ZBTB16
ENSG00000111249,ENSG00000111249.13,-0.173104639,-0.011265395,0.992221831,2.17E-06,0.000350078,0.001485602,CUX2
ENSG00000114166,ENSG00000114166.7,8.379355686,0.007341397,1.005101638,2.70E-06,0.000411815,0.001485602,KAT2B
ENSG00000133742,ENSG00000133742.13,6.781522112,0.01816225,1.012668689,3.10E-06,0.000453747,0.001485602,CA1
ENSG00000134851,ENSG00000134851.12,6.562497764,0.003942369,1.002736379,3.15E-06,0.000458886,0.001485602,TMEM165
ENSG00000137812,ENSG00000137812.19,3.3884145,0.009061829,1.006300949,3.01E-06,0.000444704,0.001485602,KNL1
ENSG00000138376,ENSG00000138376.10,4.430522439,0.005830854,1.004049818,2.83E-06,0.000424943,0.001485602,BARD1
ENSG00000140525,ENSG00000140525.17,4.085756647,0.004060435,1.002818444,2.89E-06,0.000432156,0.001485602,FANCI
ENSG00000144354,ENSG00000144354.13,1.536376484,0.008287811,1.005761205,2.44E-06,0.000382022,0.001485602,CDCA7
ENSG00000152760,ENSG00000152760.9,-0.689500796,0.013020332,1.009065854,2.63E-06,0.000403542,0.001485602,DYNLT5
ENSG00000164484,ENSG00000164484.11,1.079349548,0.009186709,1.006388058,3.27E-06,0.000470214,0.001485602,TMEM200A
ENSG00000164821,ENSG00000164821.4,1.989327937,0.020504814,1.014314337,2.22E-06,0.000356095,0.001485602,DEFA4
ENSG00000166446,ENSG00000166446.14,4.063780881,0.004631602,1.00321554,2.31E-06,0.000367006,0.001485602,CDYL2
ENSG00000166946,ENSG00000166946.13,8.048018584,0.005948753,1.004131874,2.31E-06,0.0003669,0.001485602,CCNDBP1
ENSG00000170035,ENSG00000170035.15,4.158933704,0.00468236,1.003250837,2.95E-06,0.000438605,0.001485602,UBE2E3
ENSG00000171860,ENSG00000171860.4,4.003376477,0.008912788,1.006196997,2.42E-06,0.000378977,0.001485602,C3AR1
ENSG00000172159,ENSG00000172159.15,3.23721086,0.008081799,1.005617596,2.78E-06,0.000420122,0.001485602,FRMD3
ENSG00000175348,ENSG00000175348.10,5.645784031,0.004160294,1.002887858,3.37E-06,0.000480833,0.001485602,TMEM9B
ENSG00000179909,ENSG00000179909.15,4.097525316,-0.010956222,0.992434489,3.21E-06,0.000465172,0.001485602,ZNF154
ENSG00000181788,ENSG00000181788.3,7.293338195,0.01291709,1.008993646,2.61E-06,0.000400811,0.001485602,SIAH2
ENSG00000182389,ENSG00000182389.19,4.027485361,-0.010904201,0.992470275,2.61E-06,0.000401714,0.001485602,CACNB4
ENSG00000186184,ENSG00000186184.16,6.437305054,0.006395722,1.004443018,2.91E-06,0.000433652,0.001485602,POLR1D
ENSG00000188211,ENSG00000188211.8,2.846357176,-0.006585066,0.995445982,3.30E-06,0.000473891,0.001485602,NCR3LG1
ENSG00000188672,ENSG00000188672.17,1.273171032,0.01381546,1.009622145,3.42E-06,0.000484994,0.001485602,RHCE
ENSG00000197467,ENSG00000197467.13,0.858181038,-0.015265939,0.989474245,3.25E-06,0.00046862,0.001485602,COL13A1
ENSG00000223558,ENSG00000223558.1,-1.649379106,-0.00863006,0.994035954,2.75E-06,0.000416321,0.001485602,TRIM60P17
ENSG00000230662,ENSG00000230662.1,-1.972937043,0.005219957,1.003624752,2.34E-06,0.000370638,0.001485602,TNPO1P2
ENSG00000231233,ENSG00000231233.1,0.996561753,0.01096883,1.00763199,3.42E-06,0.00048498,0.001485602,CFAP58-DT
ENSG00000233030,ENSG00000233030.2,0.840314449,0.012971265,1.009031536,2.11E-06,0.000341834,0.001485602,
ENSG00000257743,ENSG00000257743.8,4.528109777,0.012601922,1.008773248,2.89E-06,0.000431898,0.001485602,MGAM2
ENSG00000258227,ENSG00000258227.6,2.588430901,0.010266323,1.007141452,2.94E-06,0.000437477,0.001485602,CLEC5A
ENSG00000273247,ENSG00000273247.5,5.036160637,0.004178466,1.00290049,2.52E-06,0.000391535,0.001485602,RAB33B-AS1
ENSG00000055208,ENSG00000055208.18,7.372259039,0.003232537,1.002243136,3.49E-06,0.000492026,0.001564472,TAB2
ENSG00000117228,ENSG00000117228.9,6.998972104,0.010349124,1.007199257,3.56E-06,0.000498202,0.001564472,GBP1
ENSG00000151320,ENSG00000151320.10,2.966997848,-0.012163811,0.991604132,3.66E-06,0.000507719,0.001564472,AKAP6
ENSG00000198176,ENSG00000198176.12,6.281258306,0.009634079,1.006700181,3.61E-06,0.000503359,0.001564472,TFDP1
ENSG00000224789,ENSG00000224789.1,0.263411062,0.011968541,1.008330467,3.61E-06,0.000503518,0.001564472,
ENSG00000004897,ENSG00000004897.11,6.99036704,0.004912267,1.003410728,3.81E-06,0.000523133,0.00190075,CDC27
ENSG00000094804,ENSG00000094804.9,0.774816464,0.008290309,1.005762947,3.75E-06,0.000516994,0.00190075,CDC6
ENSG00000102837,ENSG00000102837.6,1.97967875,0.02399526,1.016771333,4.63E-06,0.000599674,0.00190075,OLFM4
ENSG00000104660,ENSG00000104660.17,6.692846545,-0.003789365,0.997376859,4.09E-06,0.000549931,0.00190075,LEPROTL1
ENSG00000124172,ENSG00000124172.9,7.078300461,0.007363124,1.005116775,4.47E-06,0.000585835,0.00190075,ATP5F1E
ENSG00000140939,ENSG00000140939.14,1.171450098,0.008430989,1.005861026,4.62E-06,0.000599399,0.00190075,NOL3
ENSG00000141034,ENSG00000141034.9,4.721599808,0.008074279,1.005612354,4.50E-06,0.000588366,0.00190075,GID4
ENSG00000144959,ENSG00000144959.9,3.767788683,0.004149866,1.002880609,3.92E-06,0.000533529,0.00190075,NCEH1
ENSG00000157404,ENSG00000157404.15,1.874375685,-0.008903542,0.993847539,4.72E-06,0.000608031,0.00190075,KIT
ENSG00000157445,ENSG00000157445.14,2.72194629,-0.007352557,0.994916561,4.63E-06,0.000599711,0.00190075,CACNA2D3
ENSG00000162923,ENSG00000162923.14,8.692269626,0.006036773,1.004193139,3.68E-06,0.000509781,0.00190075,WDR26
ENSG00000163444,ENSG00000163444.11,5.833438628,0.003933632,1.002730306,4.60E-06,0.000596872,0.00190075,TMEM183A
ENSG00000164241,ENSG00000164241.13,3.807802703,-0.005693847,0.996061104,4.63E-06,0.000600009,0.00190075,C5orf63
ENSG00000170486,ENSG00000170486.10,1.846343117,-0.020393547,0.985963711,3.85E-06,0.00052693,0.00190075,KRT72
ENSG00000173744,ENSG00000173744.17,7.466454656,0.003345634,1.002321708,4.75E-06,0.000610447,0.00190075,AGFG1
ENSG00000175471,ENSG00000175471.19,6.715673953,0.006033453,1.004190828,4.53E-06,0.000591323,0.00190075,MCTP1
ENSG00000182568,ENSG00000182568.16,6.950713407,-0.004396244,0.996957394,4.70E-06,0.000606481,0.00190075,SATB1
ENSG00000188761,ENSG00000188761.11,1.683936861,0.007597341,1.005279966,3.95E-06,0.000537115,0.00190075,BCL2L15
ENSG00000196611,ENSG00000196611.4,-0.922299466,0.014234141,1.009915188,4.25E-06,0.000565662,0.00190075,MMP1
ENSG00000197928,ENSG00000197928.10,2.193068746,-0.008433436,0.99417144,3.93E-06,0.000535071,0.00190075,ZNF677
ENSG00000198929,ENSG00000198929.12,-0.856172923,0.011297763,1.007861755,4.32E-06,0.000572141,0.00190075,NOS1AP
ENSG00000204514,ENSG00000204514.9,4.426602919,-0.005699404,0.996057267,4.63E-06,0.0005996,0.00190075,ZNF814
ENSG00000229961,ENSG00000229961.2,1.167694792,-0.011550874,0.99202551,4.25E-06,0.000565217,0.00190075,
ENSG00000267002,ENSG00000267002.2,4.739577861,-0.003073672,0.997871761,4.67E-06,0.000603299,0.00190075,
ENSG00000105939,ENSG00000105939.12,8.412802941,0.003805006,1.002640911,5.56E-06,0.000684234,0.002342606,ZC3HAV1
ENSG00000114999,ENSG00000114999.7,5.19145352,0.003755249,1.002606331,5.19E-06,0.000651345,0.002342606,TTL
ENSG00000119630,ENSG00000119630.13,-1.301706012,0.011597561,1.008071214,4.77E-06,0.000612184,0.002342606,PGF
ENSG00000133169,ENSG00000133169.5,-1.244115748,0.011109062,1.007729938,5.11E-06,0.000643904,0.002342606,BEX1
ENSG00000162433,ENSG00000162433.14,0.232376437,0.009760671,1.00678852,5.49E-06,0.000678129,0.002342606,AK4
ENSG00000169385,ENSG00000169385.2,3.074620708,0.012539877,1.008729865,5.46E-06,0.000674868,0.002342606,RNASE2
ENSG00000171658,ENSG00000171658.8,-0.944106538,0.01077429,1.007496125,5.06E-06,0.000639524,0.002342606,NMRAL2P
ENSG00000176871,ENSG00000176871.8,5.624449674,0.00429688,1.00298281,4.92E-06,0.000626444,0.002342606,WSB2
ENSG00000178752,ENSG00000178752.15,-1.098162005,0.014810768,1.010318918,5.38E-06,0.000668268,0.002342606,ERFE
ENSG00000180628,ENSG00000180628.14,7.656812518,0.005049035,1.003505856,4.85E-06,0.000619327,0.002342606,PCGF5
ENSG00000196407,ENSG00000196407.11,-1.24371746,0.013155324,1.009160276,5.23E-06,0.000654954,0.002342606,THEM5
ENSG00000198900,ENSG00000198900.5,6.254008387,0.004487185,1.003115122,5.53E-06,0.000681015,0.002342606,TOP1
ENSG00000213639,ENSG00000213639.9,7.474816521,0.006309391,1.004382914,5.34E-06,0.000664702,0.002342606,PPP1CB
ENSG00000232021,ENSG00000232021.6,2.752491861,-0.011983783,0.991727878,5.44E-06,0.000673246,0.002342606,LEF1-AS1
ENSG00000274173,ENSG00000274173.1,1.419277387,0.017033681,1.011876824,5.48E-06,0.00067703,0.002342606,LINC02967
ENSG00000013561,ENSG00000013561.17,6.690330215,0.007398723,1.005141577,7.80E-06,0.000879682,0.003067209,RNF14
ENSG00000025293,ENSG00000025293.16,6.931659201,-0.002206366,0.998471832,8.66E-06,0.000947077,0.003067209,PHF20
ENSG00000042062,ENSG00000042062.11,1.926019545,0.012411177,1.008639883,8.38E-06,0.000925986,0.003067209,RIPOR3
ENSG00000052802,ENSG00000052802.12,3.952490644,0.005319651,1.003694107,6.75E-06,0.000792046,0.003067209,MSMO1
ENSG00000056586,ENSG00000056586.15,7.437188011,0.002108807,1.001462783,6.17E-06,0.000740488,0.003067209,RC3H2
ENSG00000065883,ENSG00000065883.14,7.56488195,-0.001530246,0.998939877,5.61E-06,0.000688302,0.003067209,CDK13
ENSG00000066279,ENSG00000066279.17,2.96915356,0.008644272,1.006009739,8.80E-06,0.000957787,0.003067209,ASPM
ENSG00000067066,ENSG00000067066.16,8.55021574,0.003755837,1.002606739,9.17E-06,0.000984607,0.003067209,SP100
ENSG00000078124,ENSG00000078124.11,5.534879226,0.004039712,1.002804039,5.95E-06,0.000720642,0.003067209,ACER3
ENSG00000099622,ENSG00000099622.13,8.058033213,-0.003326224,0.997697093,5.96E-06,0.000721635,0.003067209,CIRBP
ENSG00000100448,ENSG00000100448.3,0.447263443,0.016308303,1.011368187,8.06E-06,0.000900778,0.003067209,CTSG
ENSG00000101412,ENSG00000101412.12,1.636812349,0.009497745,1.006605053,8.72E-06,0.000951606,0.003067209,E2F1
ENSG00000106462,ENSG00000106462.10,3.551266586,0.004906336,1.003406603,9.16E-06,0.000984473,0.003067209,EZH2
ENSG00000114631,ENSG00000114631.10,0.537171144,-0.009501607,0.993435628,8.14E-06,0.000906807,0.003067209,PODXL2
ENSG00000121797,ENSG00000121797.9,2.652594251,0.006329048,1.004396599,6.22E-06,0.000744591,0.003067209,CCRL2
ENSG00000122986,ENSG00000122986.13,5.822547848,-0.005284689,0.996343634,7.34E-06,0.00084236,0.003067209,HVCN1
ENSG00000129691,ENSG00000129691.15,5.625742879,0.003666422,1.002544602,8.32E-06,0.000920927,0.003067209,ASH2L
ENSG00000135318,ENSG00000135318.11,2.868844535,-0.011930019,0.991764837,8.66E-06,0.000946975,0.003067209,NT5E
ENSG00000138685,ENSG00000138685.13,-0.437583372,0.013460006,1.009373423,8.98E-06,0.000971082,0.003067209,FGF2
ENSG00000140416,ENSG00000140416.19,5.118046682,0.006773393,1.004705997,8.75E-06,0.000954087,0.003067209,TPM1
ENSG00000143167,ENSG00000143167.11,2.447708254,-0.008304009,0.994260633,8.34E-06,0.000922789,0.003067209,GPA33
ENSG00000143546,ENSG00000143546.9,8.265772383,0.012304941,1.008565612,7.89E-06,0.000887133,0.003067209,S100A8
ENSG00000143727,ENSG00000143727.15,6.187968719,0.005679447,1.003944452,8.55E-06,0.000938722,0.003067209,ACP1
ENSG00000144407,ENSG00000144407.9,0.983649601,0.008154706,1.005668417,8.92E-06,0.000966458,0.003067209,PTH2R
ENSG00000145687,ENSG00000145687.16,6.042426076,-0.003558508,0.99753647,9.21E-06,0.000988062,0.003067209,SSBP2
ENSG00000150093,ENSG00000150093.18,7.948420665,0.004893415,1.003397616,7.72E-06,0.000873833,0.003067209,ITGB1
ENSG00000152894,ENSG00000152894.14,2.643777675,-0.012181584,0.991591917,8.84E-06,0.000960447,0.003067209,PTPRK
ENSG00000155324,ENSG00000155324.9,2.362779915,-0.005462032,0.996221166,8.12E-06,0.000905127,0.003067209,GRAMD2B
ENSG00000156136,ENSG00000156136.9,5.797307427,0.00468966,1.003255914,9.12E-06,0.000981128,0.003067209,DCK
ENSG00000156515,ENSG00000156515.21,6.811911605,0.008834353,1.006142294,7.93E-06,0.000890282,0.003067209,HK1
ENSG00000157625,ENSG00000157625.15,6.087486194,0.003051457,1.002117347,7.10E-06,0.00082185,0.003067209,TAB3
ENSG00000165434,ENSG00000165434.7,4.668140657,0.006318207,1.004389051,8.81E-06,0.000958352,0.003067209,PGM2L1
ENSG00000168615,ENSG00000168615.11,4.829409919,0.005210482,1.00361816,7.29E-06,0.000838062,0.003067209,ADAM9
ENSG00000169439,ENSG00000169439.11,1.217262102,-0.012290402,0.991517127,6.65E-06,0.000782986,0.003067209,SDC2
ENSG00000170515,ENSG00000170515.13,4.718804601,0.005775932,1.004011596,6.64E-06,0.000782487,0.003067209,PA2G4
ENSG00000173825,ENSG00000173825.6,2.923398288,-0.009628918,0.993347966,6.69E-06,0.000787027,0.003067209,TIGD3
ENSG00000180543,ENSG00000180543.4,1.458574743,-0.008834205,0.993895306,7.07E-06,0.000819359,0.003067209,TSPYL5
ENSG00000181381,ENSG00000181381.13,8.642817032,0.007523993,1.005228857,6.64E-06,0.000782468,0.003067209,DDX60L
ENSG00000182512,ENSG00000182512.4,7.219281043,0.013078939,1.009106847,7.32E-06,0.000840671,0.003067209,GLRX5
ENSG00000198046,ENSG00000198046.11,0.964975446,-0.011868165,0.991807359,7.38E-06,0.000845733,0.003067209,ZNF667
ENSG00000214652,ENSG00000214652.5,-0.152931264,-0.014635089,0.989907009,7.47E-06,0.000853333,0.003067209,ZNF727
ENSG00000225830,ENSG00000225830.12,6.316408655,-0.002431624,0.998315946,7.93E-06,0.000890731,0.003067209,ERCC6
ENSG00000235621,ENSG00000235621.8,1.605169781,-0.01234116,0.991482243,8.96E-06,0.000969267,0.003067209,LINC00494
ENSG00000240003,ENSG00000240003.2,-0.040597858,0.009278338,1.006451979,6.18E-06,0.00074157,0.003067209,RPL7P24
ENSG00000242550,ENSG00000242550.5,0.705291713,0.016267688,1.011339714,9.07E-06,0.000977585,0.003067209,SERPINB10
ENSG00000251369,ENSG00000251369.8,4.603660625,-0.004777646,0.996693865,8.83E-06,0.000959603,0.003067209,ZNF550
ENSG00000255929,ENSG00000255929.5,-1.567466978,0.008084004,1.005619133,6.21E-06,0.000744529,0.003067209,PIWIL4-AS1
ENSG00000266445,ENSG00000266445.1,-2.033226341,-0.002388209,0.998345989,6.66E-06,0.000784481,0.003067209,NARF-AS1
ENSG00000268521,ENSG00000268521.1,2.424479641,-0.005570092,0.99614655,9.14E-06,0.00098278,0.003067209,VN1R83P
ENSG00000269404,ENSG00000269404.6,2.926411648,-0.009662933,0.993324545,8.91E-06,0.000965738,0.003067209,SPIB
ENSG00000126088,ENSG00000126088.13,4.941015626,0.00572132,1.003973591,9.37E-06,0.000999253,0.003204126,UROD
ENSG00000145545,ENSG00000145545.11,4.684072224,0.003878987,1.002692327,9.27E-06,0.00099251,0.003204126,SRD5A1
ENSG00000198363,ENSG00000198363.17,6.496586079,0.00707073,1.004913086,9.46E-06,0.001006197,0.003204126,ASPH
ENSG00000100320,ENSG00000100320.22,0.520732116,-0.009247832,0.993610392,9.97E-06,0.001043176,0.003303285,RBFOX2
ENSG00000112290,ENSG00000112290.12,0.426069453,0.008812255,1.006126883,1.01E-05,0.001049524,0.003303285,WASF1
ENSG00000113361,ENSG00000113361.12,-1.514922997,0.00989342,1.006881164,9.50E-06,0.00100935,0.003303285,CDH6
ENSG00000116898,ENSG00000116898.11,3.880045677,0.003762299,1.00261123,9.88E-06,0.001036444,0.003303285,MRPS15
ENSG00000131471,ENSG00000131471.6,1.960811993,-0.011830873,0.991832996,9.90E-06,0.001038291,0.003303285,AOC3
ENSG00000169583,ENSG00000169583.12,0.695784777,-0.01128121,0.992210954,1.00E-05,0.001046049,0.003303285,CLIC3
ENSG00000175063,ENSG00000175063.16,0.699887595,0.008829083,1.006138618,9.71E-06,0.001024415,0.003303285,UBE2C
ENSG00000253214,ENSG00000253214.1,0.463155136,0.01095661,1.007623455,9.67E-06,0.001021195,0.003303285,
ENSG00000110079,ENSG00000110079.16,2.465303369,0.009413104,1.006545998,1.16E-05,0.001182957,0.006551928,MS4A4A
ENSG00000119326,ENSG00000119326.14,3.453059475,0.013308547,1.009267461,1.18E-05,0.00119303,0.006551928,CTNNAL1
ENSG00000124225,ENSG00000124225.15,1.693986085,-0.009869481,0.993182344,1.09E-05,0.001123706,0.006551928,PMEPA1
ENSG00000137752,ENSG00000137752.23,7.534805404,0.005178461,1.003595886,1.10E-05,0.001131259,0.006551928,CASP1
ENSG00000165678,ENSG00000165678.20,7.316413558,0.004148459,1.002879631,1.09E-05,0.001124081,0.006551928,GHITM
ENSG00000166211,ENSG00000166211.7,-1.73755826,0.006789119,1.004716948,1.10E-05,0.001131757,0.006551928,SPIC
ENSG00000175352,ENSG00000175352.10,0.683034145,0.01034806,1.007198514,1.13E-05,0.001156673,0.006551928,NRIP3
ENSG00000183690,ENSG00000183690.12,2.834671586,-0.006859396,0.995256714,1.17E-05,0.001189508,0.006551928,EFHC2
ENSG00000235531,ENSG00000235531.9,1.824582206,0.010834491,1.007538167,1.17E-05,0.001185016,0.006551928,MSC-AS1
ENSG00000236570,ENSG00000236570.1,0.582958117,-0.008782467,0.993930949,1.01E-05,0.001055,0.006551928,RAD23BP1
ENSG00000264204,ENSG00000264204.2,1.090295509,-0.012302305,0.991508947,1.06E-05,0.001092864,0.006551928,AGAP7P
ENSG00000009307,ENSG00000009307.15,9.235199613,0.004087369,1.002837165,1.95E-05,0.001796765,0.007895253,CSDE1
ENSG00000047597,ENSG00000047597.5,6.185929355,0.013143162,1.009151769,2.18E-05,0.00195669,0.007895253,XK
ENSG00000048140,ENSG00000048140.17,4.980724443,0.005729785,1.003979482,1.27E-05,0.00127133,0.007895253,TSPAN17
ENSG00000055732,ENSG00000055732.12,0.351172562,0.011780067,1.008198747,1.66E-05,0.001588409,0.007895253,MCOLN3
ENSG00000058091,ENSG00000058091.16,5.409444332,0.006421913,1.004461253,2.08E-05,0.001891228,0.007895253,CDK14
ENSG00000080819,ENSG00000080819.6,4.590730143,0.003046597,1.002113971,1.73E-05,0.001642025,0.007895253,CPOX
ENSG00000083814,ENSG00000083814.13,5.014906587,-0.003172486,0.997803416,1.45E-05,0.001422303,0.007895253,ZNF671
ENSG00000089041,ENSG00000089041.16,5.056311667,0.00574379,1.003989227,1.59E-05,0.001532971,0.007895253,P2RX7
ENSG00000099910,ENSG00000099910.16,5.225052945,-0.004087889,0.997170502,1.27E-05,0.001274456,0.007895253,KLHL22
ENSG00000107249,ENSG00000107249.21,0.953208202,-0.011569508,0.992012698,1.73E-05,0.001635471,0.007895253,GLIS3
ENSG00000111144,ENSG00000111144.9,8.282782239,0.005708763,1.003964853,1.52E-05,0.00147555,0.007895253,LTA4H
ENSG00000112308,ENSG00000112308.12,8.560241531,0.003209105,1.002226858,2.14E-05,0.001934429,0.007895253,C6orf62
ENSG00000114698,ENSG00000114698.14,0.724074964,0.011507217,1.008008089,1.61E-05,0.001543487,0.007895253,PLSCR4
ENSG00000118985,ENSG00000118985.15,4.461284195,0.004797565,1.003330954,1.37E-05,0.001359984,0.007895253,ELL2
ENSG00000126858,ENSG00000126858.16,6.358538436,0.004289774,1.002977869,1.54E-05,0.001491519,0.007895253,RHOT1
ENSG00000128245,ENSG00000128245.14,4.140805069,0.004359451,1.003026311,2.09E-05,0.001894765,0.007895253,YWHAH
ENSG00000131747,ENSG00000131747.14,2.433861059,0.008572631,1.005959785,1.75E-05,0.001650105,0.007895253,TOP2A
ENSG00000131979,ENSG00000131979.18,5.896147817,0.00463412,1.003217292,2.25E-05,0.002003813,0.007895253,GCH1
ENSG00000133106,ENSG00000133106.14,5.789692992,0.012027944,1.008371986,2.16E-05,0.001942691,0.007895253,EPSTI1
ENSG00000136634,ENSG00000136634.5,-1.595779402,0.007631258,1.0053036,1.67E-05,0.001590493,0.007895253,IL10
ENSG00000137094,ENSG00000137094.14,1.477318995,-0.00977551,0.993247037,1.59E-05,0.001532184,0.007895253,DNAJB5
ENSG00000137965,ENSG00000137965.10,5.167456915,0.014880168,1.01036752,1.58E-05,0.001526441,0.007895253,IFI44
ENSG00000139323,ENSG00000139323.13,5.555366313,0.005385225,1.003739729,1.30E-05,0.001298295,0.007895253,POC1B
ENSG00000140104,ENSG00000140104.13,0.631274904,-0.007624411,0.994729101,1.36E-05,0.001351787,0.007895253,CLBA1
ENSG00000146373,ENSG00000146373.16,3.704769947,0.006003795,1.004170185,1.92E-05,0.001779492,0.007895253,RNF217
ENSG00000147202,ENSG00000147202.17,6.024450212,0.003383169,1.002347786,1.21E-05,0.001223481,0.007895253,DIAPH2
ENSG00000148154,ENSG00000148154.9,5.716769183,0.004753023,1.003299977,1.90E-05,0.001765326,0.007895253,UGCG
ENSG00000149557,ENSG00000149557.12,1.486773365,-0.010011574,0.993084528,1.92E-05,0.001775835,0.007895253,FEZ1
ENSG00000154914,ENSG00000154914.16,-0.248044705,-0.009741953,0.99327014,1.89E-05,0.00175846,0.007895253,USP43
ENSG00000158079,ENSG00000158079.14,3.575328083,-0.00476191,0.996704737,2.21E-05,0.001979717,0.007895253,PTPDC1
ENSG00000164105,ENSG00000164105.3,3.037155972,0.006003443,1.00416994,1.19E-05,0.001201408,0.007895253,SAP30
ENSG00000165061,ENSG00000165061.14,-0.296370644,-0.014571872,0.989950386,2.28E-05,0.002025024,0.007895253,ZMAT4
ENSG00000166171,ENSG00000166171.12,2.478033231,0.010774476,1.007496255,1.89E-05,0.001754724,0.007895253,DPCD
ENSG00000170540,ENSG00000170540.14,6.93868833,0.005472712,1.003800599,1.36E-05,0.001350955,0.007895253,ARL6IP1
ENSG00000171291,ENSG00000171291.8,4.399333436,-0.005897744,0.99592034,2.02E-05,0.001848704,0.007895253,ZNF439
ENSG00000172939,ENSG00000172939.8,6.566910706,0.003091311,1.00214503,1.77E-05,0.001670601,0.007895253,OXSR1
ENSG00000173852,ENSG00000173852.14,4.715985796,0.004161629,1.002888786,2.01E-05,0.001842513,0.007895253,DPY19L1
ENSG00000174749,ENSG00000174749.5,3.313295058,0.004725988,1.003281177,2.13E-05,0.001927739,0.007895253,FAM241A
ENSG00000175746,ENSG00000175746.6,1.826625082,-0.012361543,0.991468235,1.81E-05,0.00169489,0.007895253,LINC02915
ENSG00000177409,ENSG00000177409.11,7.958423226,0.008206622,1.005704607,1.54E-05,0.001495441,0.007895253,SAMD9L
ENSG00000179918,ENSG00000179918.18,4.65450427,0.003238614,1.002247358,1.75E-05,0.001650017,0.007895253,SEPHS2
ENSG00000183621,ENSG00000183621.15,5.140507511,0.006310712,1.004383833,2.16E-05,0.001945011,0.007895253,ZNF438
ENSG00000185897,ENSG00000185897.6,-1.26971611,0.009787797,1.00680745,1.97E-05,0.001813659,0.007895253,FFAR3
ENSG00000186591,ENSG00000186591.11,7.994786349,0.008220772,1.00571447,1.73E-05,0.00163558,0.007895253,UBE2H
ENSG00000186834,ENSG00000186834.3,5.413678724,0.004175041,1.002898109,1.60E-05,0.001535606,0.007895253,HEXIM1
ENSG00000187244,ENSG00000187244.10,0.347959745,0.015856717,1.011051662,2.15E-05,0.001940495,0.007895253,BCAM
ENSG00000187735,ENSG00000187735.13,5.480321233,0.004147913,1.002879251,1.90E-05,0.001764367,0.007895253,TCEA1
ENSG00000189221,ENSG00000189221.9,0.873974278,0.019122814,1.013343161,1.30E-05,0.001294914,0.007895253,MAOA
ENSG00000198821,ENSG00000198821.10,7.473831297,-0.005655683,0.996087454,1.83E-05,0.001715094,0.007895253,CD247
ENSG00000239839,ENSG00000239839.6,3.780032035,0.025432825,1.017784993,2.26E-05,0.002012185,0.007895253,DEFA3
ENSG00000240012,ENSG00000240012.1,-0.662017959,-0.010759077,0.992570115,1.68E-05,0.001602624,0.007895253,SLC9A9-AS1
ENSG00000248334,ENSG00000248334.6,3.418363221,-0.006242751,0.995682204,2.25E-05,0.002003126,0.007895253,WHAMMP2
ENSG00000249236,ENSG00000249236.1,-1.572554838,-0.007863478,0.99456428,1.93E-05,0.001782616,0.007895253,
ENSG00000251034,ENSG00000251034.1,2.032912712,-0.007414539,0.994873817,2.02E-05,0.001846716,0.007895253,
ENSG00000259986,ENSG00000259986.1,-1.017960336,0.011036529,1.007679275,1.51E-05,0.00146583,0.007895253,
ENSG00000267128,ENSG00000267128.1,-0.255244328,-0.010308496,0.992880162,1.36E-05,0.001349729,0.007895253,RNF157-AS1
ENSG00000272914,ENSG00000272914.1,1.04193316,0.008591591,1.005973005,2.14E-05,0.001928492,0.007895253,
ENSG00000283064,ENSG00000283064.1,1.176383875,0.007339373,1.005100228,1.37E-05,0.001352541,0.007895253,H2BC6-AS1
ENSG00000116678,ENSG00000116678.19,3.992418733,0.008083867,1.005619037,2.28E-05,0.002025703,0.008097049,LEPR
ENSG00000179455,ENSG00000179455.7,0.896282016,-0.013318367,0.990810892,2.31E-05,0.002046634,0.008097049,MKRN3
