geneID,geneID2,base_mean,coeff_log2,coeff_natural,pvalue,qval,FDR,gene_symbol
ENSG00000138772,ENSG00000138772.12,5.11250844,1.787031067,3.451039693,3.04E-44,9.43E-40,4.15E-39,ANXA3
ENSG00000187554,ENSG00000187554.11,5.148594832,1.195036128,2.289505654,1.64E-43,2.55E-39,4.18E-38,TLR5
ENSG00000029153,ENSG00000029153.14,1.121331381,1.27117234,2.41357614,1.51E-42,1.56E-38,4.23E-37,BMAL2
ENSG00000091436,ENSG00000091436.16,5.082958485,0.842175322,1.792751248,1.51E-41,1.17E-37,3.41E-35,MAP3K20
ENSG00000157168,ENSG00000157168.18,3.034954436,2.191991012,4.569356521,1.11E-39,6.92E-36,5.00E-34,NRG1
ENSG00000118113,ENSG00000118113.11,2.501282514,2.761361066,6.780356201,1.72E-38,8.92E-35,4.58E-33,MMP8
ENSG00000163221,ENSG00000163221.8,5.971046239,1.517815366,2.863570984,2.44E-37,1.00E-33,4.58E-33,S100A12
ENSG00000265531,ENSG00000265531.3,1.029953113,1.958378372,3.886249086,3.12E-37,1.21E-33,9.31E-33,FCGR1CP
ENSG00000163754,ENSG00000163754.17,5.049773288,0.641299723,1.559733689,6.12E-37,2.11E-33,6.51E-31,GYG1
ENSG00000005302,ENSG00000005302.17,6.342499661,0.441427962,1.357947743,2.16E-35,6.70E-32,1.78E-29,MSL3
ENSG00000096063,ENSG00000096063.15,6.693237733,0.79260902,1.73220421,5.94E-34,1.68E-30,3.52E-29,SRPK1
ENSG00000143771,ENSG00000143771.11,5.475881027,0.500003012,1.414216515,4.69E-33,1.10E-29,7.56E-29,CNIH4
ENSG00000198019,ENSG00000198019.12,3.894985506,1.429106365,2.692798663,1.73E-33,4.47E-30,7.56E-29,FCGR1BP
ENSG00000134755,ENSG00000134755.14,5.421243704,1.507584285,2.843335392,1.56E-32,3.23E-29,2.64E-28,DSC2
ENSG00000197006,ENSG00000197006.13,7.165000433,0.768004036,1.702912179,6.60E-33,1.46E-29,2.64E-28,METTL9
ENSG00000091129,ENSG00000091129.19,0.378786953,-2.008404724,0.248547806,3.35E-31,5.51E-28,3.37E-27,NRCAM
ENSG00000154165,ENSG00000154165.4,2.604004223,1.920973415,3.786784745,2.36E-32,4.59E-29,3.37E-27,GPR15
ENSG00000183019,ENSG00000183019.7,1.28846566,1.402085354,2.642833164,3.21E-31,5.32E-28,3.37E-27,MCEMP1
ENSG00000026508,ENSG00000026508.17,8.651263641,0.398097759,1.317769242,3.49E-31,5.71E-28,2.88E-26,CD44
ENSG00000163171,ENSG00000163171.7,7.587391288,0.599346287,1.515029921,1.28E-30,1.98E-27,9.18E-26,CDC42EP3
ENSG00000198734,ENSG00000198734.10,6.299235679,0.937517756,1.915230133,4.23E-30,6.26E-27,4.71E-25,F5
ENSG00000078589,ENSG00000078589.12,5.382987584,-0.627459702,0.647315206,7.30E-29,9.68E-26,1.17E-24,P2RY10
ENSG00000150337,ENSG00000150337.13,3.663289845,1.499540961,2.827527315,1.30E-28,1.62E-25,1.17E-24,FCGR1A
ENSG00000206199,ENSG00000206199.10,1.687446673,-1.279731737,0.411872088,1.94E-29,2.74E-26,1.17E-24,ANKUB1
ENSG00000157800,ENSG00000157800.17,5.620566454,0.724544551,1.652378909,1.32E-28,1.65E-25,2.87E-24,SLC37A3
ENSG00000143546,ENSG00000143546.9,8.265275146,1.450440247,2.732914352,2.25E-28,2.69E-25,1.93E-23,S100A8
ENSG00000006715,ENSG00000006715.15,7.007743538,-0.316069618,0.803255234,6.18E-27,5.92E-24,3.04E-23,VPS41
ENSG00000023909,ENSG00000023909.9,4.528848506,0.531099729,1.445030285,5.98E-27,5.76E-24,3.04E-23,GCLM
ENSG00000112053,ENSG00000112053.13,3.193392952,1.376604182,2.596564714,4.04E-27,4.15E-24,3.04E-23,SLC26A8
ENSG00000182389,ENSG00000182389.19,4.028448529,-1.209519488,0.432412613,8.45E-28,9.72E-25,3.04E-23,CACNB4
ENSG00000183625,ENSG00000183625.14,5.320459629,-1.238078687,0.423936859,3.72E-27,3.86E-24,3.04E-23,CCR3
ENSG00000198363,ENSG00000198363.17,6.496197617,0.818554512,1.763638054,6.00E-27,5.77E-24,3.04E-23,ASPH
ENSG00000183762,ENSG00000183762.12,4.721314677,1.557321246,2.943068754,6.72E-27,6.32E-24,3.56E-23,KREMEN1
ENSG00000151136,ENSG00000151136.14,4.358241,-0.748127067,0.595375984,1.03E-26,9.14E-24,7.13E-23,ABTB3
ENSG00000257017,ENSG00000257017.8,1.423032426,1.77940073,3.432835511,7.87E-27,7.19E-24,7.13E-23,HP
ENSG00000171606,ENSG00000171606.17,6.09314427,-0.33073827,0.795129488,1.78E-26,1.48E-23,1.19E-22,ZNF274
ENSG00000268170,ENSG00000268170.2,2.730959311,1.316822449,2.491168227,1.25E-26,1.07E-23,1.19E-22,
ENSG00000151012,ENSG00000151012.13,1.907219758,1.025941839,2.036288307,4.01E-26,3.05E-23,2.19E-22,SLC7A11
ENSG00000173391,ENSG00000173391.8,0.359873167,1.874725596,3.667318574,2.01E-26,1.64E-23,2.19E-22,OLR1
ENSG00000182749,ENSG00000182749.5,3.146979906,-0.743791115,0.59716805,3.25E-26,2.54E-23,2.19E-22,PAQR7
ENSG00000179104,ENSG00000179104.8,4.813645533,0.525996402,1.439927727,4.13E-26,3.13E-23,2.81E-21,TMTC2
ENSG00000122986,ENSG00000122986.13,5.82299865,-0.588510522,0.665029147,1.32E-25,9.73E-23,5.02E-21,HVCN1
ENSG00000092200,ENSG00000092200.12,3.512890441,-0.947095283,0.518675711,2.93E-25,2.12E-22,5.54E-21,RPGRIP1
ENSG00000134851,ENSG00000134851.12,6.562011029,0.41720242,1.335335647,5.25E-25,3.68E-22,5.54E-21,TMEM165
ENSG00000136810,ENSG00000136810.12,4.683700168,0.803763795,1.745649353,8.77E-25,5.89E-22,5.54E-21,TXN
ENSG00000274173,ENSG00000274173.1,1.417426556,1.839182401,3.578071956,8.89E-25,5.96E-22,5.54E-21,LINC02967
ENSG00000146122,ENSG00000146122.16,1.934333454,-2.251962758,0.209938293,1.28E-24,8.23E-22,6.42E-21,DAAM2
ENSG00000173825,ENSG00000173825.6,2.924385902,-1.048172862,0.483580219,1.01E-24,6.66E-22,6.42E-21,TIGD3
ENSG00000179869,ENSG00000179869.14,3.89284698,1.809856061,3.506073063,2.25E-24,1.38E-21,1.64E-20,ABCA13
ENSG00000223725,ENSG00000223725.6,1.787858148,-0.936066645,0.522655905,2.66E-24,1.61E-21,1.64E-20,
ENSG00000253250,ENSG00000253250.2,1.040035202,0.977922847,1.96962755,1.42E-24,9.00E-22,1.64E-20,C8orf88
ENSG00000283646,ENSG00000283646.1,0.920768274,1.754544022,3.374196568,3.01E-24,1.80E-21,8.71E-20,LINC02009
ENSG00000055732,ENSG00000055732.12,0.350147318,1.308890563,2.477509454,1.31E-23,7.34E-21,1.01E-19,MCOLN3
ENSG00000113368,ENSG00000113368.11,5.780096486,0.793913056,1.733770638,1.59E-23,8.81E-21,1.01E-19,LMNB1
ENSG00000124107,ENSG00000124107.5,2.941418088,1.468132435,2.766635215,1.88E-23,1.03E-20,1.01E-19,SLPI
ENSG00000258819,ENSG00000258819.1,4.234048876,-1.406953186,0.377107256,5.81E-24,3.41E-21,1.01E-19,LINC02289
ENSG00000128512,ENSG00000128512.20,5.710114416,1.101346643,2.145548693,1.89E-23,1.03E-20,1.55E-19,DOCK4
ENSG00000135525,ENSG00000135525.18,2.077425088,-0.881338484,0.542863547,3.25E-23,1.69E-20,1.55E-19,MAP7
ENSG00000158089,ENSG00000158089.14,2.527883061,1.3681203,2.581340219,2.52E-23,1.34E-20,1.55E-19,GALNT14
ENSG00000164125,ENSG00000164125.15,5.961723157,0.778314899,1.715126395,3.38E-23,1.75E-20,4.45E-19,GASK1B
ENSG00000198771,ENSG00000198771.10,8.311100357,-0.407959744,0.753688485,5.81E-23,2.93E-20,4.45E-19,RCSD1
ENSG00000173914,ENSG00000173914.11,4.003794433,-0.310173629,0.806544686,9.85E-23,4.78E-20,5.74E-19,RBM4B
ENSG00000198894,ENSG00000198894.7,4.290311991,-0.339037227,0.790568717,6.24E-23,3.13E-20,5.74E-19,CIPC
ENSG00000011201,ENSG00000011201.11,-1.22513487,1.223329482,2.334849374,2.56E-22,1.19E-19,1.65E-18,ANOS1
ENSG00000163220,ENSG00000163220.10,11.49959481,0.933977372,1.910535906,9.94E-23,4.83E-20,1.65E-18,S100A9
ENSG00000280832,ENSG00000280832.1,3.79259399,0.938818749,1.916958028,2.53E-22,1.17E-19,1.65E-18,GSEC
ENSG00000111145,ENSG00000111145.7,4.72138289,0.363998613,1.28698801,4.65E-22,2.07E-19,2.25E-18,ELK3
ENSG00000146373,ENSG00000146373.16,3.704126943,0.64960607,1.568739791,3.88E-22,1.75E-19,2.25E-18,RNF217
ENSG00000160179,ENSG00000160179.18,5.432524259,-1.022435962,0.492284438,2.59E-22,1.20E-19,2.25E-18,ABCG1
ENSG00000112062,ENSG00000112062.10,8.840197844,0.585711863,1.50077933,4.76E-22,2.11E-19,1.17E-17,MAPK14
ENSG00000165434,ENSG00000165434.7,4.667229668,0.649631272,1.568767195,1.21E-21,5.24E-19,1.17E-17,PGM2L1
ENSG00000253276,ENSG00000253276.2,4.921244694,0.577902951,1.492677969,2.28E-21,9.47E-19,1.17E-17,CCDC71L
ENSG00000257743,ENSG00000257743.8,4.525797103,1.223804782,2.335618723,2.13E-21,8.88E-19,1.17E-17,MGAM2
ENSG00000279320,ENSG00000279320.1,2.690151617,0.984388024,1.978473887,1.35E-21,5.79E-19,1.17E-17,
ENSG00000068305,ENSG00000068305.17,6.335762088,0.397202019,1.31695132,3.46E-21,1.41E-18,2.49E-17,MEF2A
ENSG00000184557,ENSG00000184557.4,5.475916639,0.993901325,1.991563285,2.37E-21,9.80E-19,2.49E-17,SOCS3
ENSG00000132357,ENSG00000132357.13,4.360601391,0.554179785,1.468333604,5.92E-21,2.32E-18,2.58E-17,CARD6
ENSG00000145354,ENSG00000145354.9,4.984902032,1.026892153,2.037630066,3.97E-21,1.60E-18,2.58E-17,CISD2
ENSG00000243273,ENSG00000243273.1,-0.756475547,1.194268881,2.288288384,5.63E-21,2.21E-18,2.58E-17,
ENSG00000096006,ENSG00000096006.11,1.872910866,1.682930447,3.210794756,6.46E-21,2.51E-18,3.71E-17,CRISP3
ENSG00000120217,ENSG00000120217.13,4.338387481,1.010260856,2.014275272,8.85E-21,3.35E-18,4.73E-17,CD274
ENSG00000136875,ENSG00000136875.12,4.844963608,-0.333534227,0.793590012,1.32E-20,4.84E-18,4.73E-17,PRPF4
ENSG00000183696,ENSG00000183696.13,5.843420429,0.422601901,1.340342684,1.29E-20,4.72E-18,4.73E-17,UPP1
ENSG00000102900,ENSG00000102900.12,5.421352147,-0.356537489,0.781036844,1.34E-20,4.90E-18,5.18E-17,NUP93
ENSG00000136193,ENSG00000136193.16,5.212240379,-0.578890895,0.669478256,1.69E-20,6.04E-18,5.18E-17,SCRN1
ENSG00000139679,ENSG00000139679.15,5.402217846,0.990289447,1.986583518,1.86E-20,6.56E-18,5.18E-17,LPAR6
ENSG00000204397,ENSG00000204397.7,5.036470271,0.689584011,1.612818409,1.59E-20,5.70E-18,5.18E-17,CARD16
ENSG00000104447,ENSG00000104447.12,6.660606276,0.329403644,1.25649388,4.25E-20,1.44E-17,2.60E-16,TRPS1
ENSG00000134333,ENSG00000134333.13,6.503552356,0.342336362,1.267808075,3.93E-20,1.34E-17,2.60E-16,LDHA
ENSG00000249437,ENSG00000249437.7,5.809307409,1.03225984,2.045225388,2.01E-20,7.01E-18,2.60E-16,NAIP
ENSG00000097033,ENSG00000097033.14,7.581787844,0.432040988,1.349140863,7.00E-20,2.31E-17,3.52E-16,SH3GLB1
ENSG00000104219,ENSG00000104219.12,6.789209769,0.551605207,1.46571561,9.21E-20,2.98E-17,3.52E-16,ZDHHC2
ENSG00000122641,ENSG00000122641.10,-0.146357093,1.428367726,2.691420342,8.36E-20,2.72E-17,3.52E-16,INHBA
ENSG00000166527,ENSG00000166527.7,4.57541569,0.993667195,1.991240108,6.27E-20,2.08E-17,3.52E-16,CLEC4D
ENSG00000234902,ENSG00000234902.6,0.653457526,-1.016087718,0.494455393,4.52E-20,1.52E-17,3.52E-16,
ENSG00000124172,ENSG00000124172.9,7.076831614,0.697992663,1.622246061,1.02E-19,3.26E-17,4.29E-16,ATP5F1E
ENSG00000038427,ENSG00000038427.15,10.52048626,0.652091327,1.571444508,1.61E-19,4.95E-17,4.69E-16,VCAN
ENSG00000171714,ENSG00000171714.10,1.548675989,1.009004709,2.012522217,1.43E-19,4.46E-17,4.69E-16,ANO5
ENSG00000197208,ENSG00000197208.5,5.673106884,0.811077263,1.754521058,1.16E-19,3.67E-17,4.69E-16,SLC22A4
ENSG00000111666,ENSG00000111666.10,6.379985736,0.779528227,1.716569449,1.61E-19,4.95E-17,1.03E-15,CHPT1
ENSG00000012223,ENSG00000012223.12,4.239773045,1.744945953,3.35182297,9.01E-19,2.40E-16,1.49E-15,LTF
ENSG00000077684,ENSG00000077684.15,6.678202814,-0.243317296,0.844800565,6.85E-19,1.90E-16,1.49E-15,JADE1
ENSG00000145365,ENSG00000145365.10,4.749730751,0.533394127,1.447330225,9.39E-19,2.48E-16,1.49E-15,TIFA
ENSG00000145555,ENSG00000145555.14,1.12348083,1.071442055,2.101532918,7.23E-19,1.99E-16,1.49E-15,MYO10
ENSG00000155962,ENSG00000155962.12,3.535874245,0.933888409,1.910418098,8.90E-19,2.37E-16,1.49E-15,CLIC2
ENSG00000163050,ENSG00000163050.16,5.987097395,-0.596314089,0.661441702,6.06E-19,1.70E-16,1.49E-15,COQ8A
ENSG00000163412,ENSG00000163412.12,8.025173215,0.498338179,1.412585487,4.58E-19,1.32E-16,1.49E-15,EIF4E3
ENSG00000163877,ENSG00000163877.10,5.110333424,-0.233074646,0.850819707,8.20E-19,2.21E-16,1.49E-15,SNIP1
ENSG00000164091,ENSG00000164091.11,7.966441315,-0.287367754,0.819395711,8.52E-19,2.29E-16,1.49E-15,WDR82
ENSG00000168615,ENSG00000168615.11,4.828421847,0.501381362,1.415568302,1.94E-19,5.91E-17,1.49E-15,ADAM9
ENSG00000169877,ENSG00000169877.9,5.259307838,1.57497994,2.9793135,9.07E-19,2.41E-16,1.49E-15,AHSP
ENSG00000172995,ENSG00000172995.16,-0.966339322,-1.136746854,0.454783919,4.35E-19,1.26E-16,1.49E-15,ARPP21
ENSG00000183621,ENSG00000183621.15,5.139508817,0.635979756,1.553992732,3.75E-19,1.10E-16,1.49E-15,ZNF438
ENSG00000215196,ENSG00000215196.4,0.969651339,1.210669535,2.314450223,4.82E-19,1.39E-16,1.49E-15,BASP1-AS1
ENSG00000231389,ENSG00000231389.7,8.145636419,-0.538143304,0.688656615,3.33E-19,9.87E-17,1.49E-15,HLA-DPA1
ENSG00000254789,ENSG00000254789.2,1.301302582,1.581986752,2.993818482,4.67E-19,1.35E-16,1.49E-15,
ENSG00000166503,ENSG00000166503.8,2.983987464,0.860375473,1.815510751,9.61E-19,2.53E-16,3.74E-15,HDGFL3
ENSG00000008952,ENSG00000008952.16,7.054467981,0.663392028,1.583802045,1.73E-18,4.34E-16,4.08E-15,SEC62
ENSG00000111886,ENSG00000111886.10,1.733695923,0.901514635,1.868026129,1.58E-18,4.00E-16,4.08E-15,GABRR2
ENSG00000135218,ENSG00000135218.17,7.619965074,0.63588201,1.553887449,1.29E-18,3.31E-16,4.08E-15,CD36
ENSG00000163421,ENSG00000163421.8,6.663543368,0.984659835,1.978846677,1.08E-18,2.82E-16,4.08E-15,PROK2
ENSG00000188313,ENSG00000188313.12,6.4846008,0.866803555,1.823618001,1.70E-18,4.26E-16,4.08E-15,PLSCR1
ENSG00000136068,ENSG00000136068.14,5.903712104,-0.590470729,0.664126178,2.30E-18,5.65E-16,6.42E-15,FLNB
ENSG00000185261,ENSG00000185261.14,5.664917487,0.698918867,1.623287871,1.74E-18,4.35E-16,6.42E-15,KIAA0825
ENSG00000225830,ENSG00000225830.12,6.316912151,-0.227835316,0.853915184,2.33E-18,5.70E-16,6.42E-15,ERCC6
ENSG00000079215,ENSG00000079215.13,0.774382416,0.932210913,1.908198048,1.21E-17,2.68E-15,2.30E-14,SLC1A3
ENSG00000100154,ENSG00000100154.14,2.131217479,-0.932915665,0.523798682,1.18E-17,2.63E-15,2.30E-14,TTC28
ENSG00000108950,ENSG00000108950.11,0.780374513,1.281292379,2.430566116,1.18E-17,2.62E-15,2.30E-14,FAM20A
ENSG00000112335,ENSG00000112335.14,7.448602506,0.800085115,1.74120385,1.25E-17,2.76E-15,2.30E-14,SNX3
ENSG00000121413,ENSG00000121413.12,4.5167879,-0.672297533,0.627506569,3.61E-18,8.72E-16,2.30E-14,ZSCAN18
ENSG00000139323,ENSG00000139323.13,5.55428935,0.510107298,1.424156111,6.50E-18,1.52E-15,2.30E-14,POC1B
ENSG00000148175,ENSG00000148175.12,7.845258851,0.751068052,1.683038351,5.01E-18,1.19E-15,2.30E-14,STOM
ENSG00000155307,ENSG00000155307.17,5.556473858,0.505823878,1.419934004,1.16E-17,2.59E-15,2.30E-14,SAMSN1
ENSG00000166526,ENSG00000166526.16,5.199641061,-0.214760376,0.86168927,1.33E-17,2.91E-15,2.30E-14,ZNF3
ENSG00000179348,ENSG00000179348.11,2.348113126,-1.812678458,0.284661945,8.65E-18,1.98E-15,2.30E-14,GATA2
ENSG00000186184,ENSG00000186184.16,6.435739755,0.564295822,1.478665598,7.05E-18,1.64E-15,2.30E-14,POLR1D
ENSG00000198216,ENSG00000198216.10,3.600269684,1.094446271,2.135311092,2.36E-18,5.76E-16,2.30E-14,CACNA1E
ENSG00000198805,ENSG00000198805.11,6.433412573,0.632573366,1.550327881,5.38E-18,1.28E-15,2.30E-14,PNP
ENSG00000198833,ENSG00000198833.6,7.099820616,0.478508822,1.393302795,3.87E-18,9.33E-16,2.30E-14,UBE2J1
ENSG00000239961,ENSG00000239961.2,1.148002266,-1.071521159,0.475817039,1.33E-17,2.92E-15,2.30E-14,LILRA4
ENSG00000051108,ENSG00000051108.14,6.570303106,-0.23815843,0.847826855,1.82E-17,3.83E-15,2.72E-14,HERPUD1
ENSG00000100095,ENSG00000100095.18,1.04364266,-0.907401044,0.533144665,1.62E-17,3.46E-15,2.72E-14,SEZ6L
ENSG00000110079,ENSG00000110079.16,2.463298769,0.873924499,1.832641379,1.94E-17,4.06E-15,2.72E-14,MS4A4A
ENSG00000131016,ENSG00000131016.16,2.406059932,-1.925258612,0.263293058,2.02E-17,4.19E-15,2.72E-14,AKAP12
ENSG00000163746,ENSG00000163746.11,0.408658758,0.934011865,1.910581586,1.35E-17,2.95E-15,2.72E-14,PLSCR2
ENSG00000164047,ENSG00000164047.4,3.738800193,1.366705512,2.578810052,1.47E-17,3.18E-15,2.72E-14,CAMP
ENSG00000173598,ENSG00000173598.13,5.830120572,0.638092069,1.556269667,1.63E-17,3.48E-15,2.72E-14,NUDT4
ENSG00000278869,ENSG00000278869.1,2.718827299,0.964891363,1.951916534,1.99E-17,4.14E-15,2.72E-14,
ENSG00000119326,ENSG00000119326.14,3.450191449,1.230670257,2.346759919,2.71E-17,5.49E-15,5.99E-14,CTNNAL1
ENSG00000176533,ENSG00000176533.12,3.016998302,-0.717897221,0.607982953,2.05E-17,4.24E-15,5.99E-14,GNG7
ENSG00000204936,ENSG00000204936.9,1.295732739,2.136714605,4.397594574,2.55E-17,5.19E-15,5.99E-14,CD177
ENSG00000213949,ENSG00000213949.8,3.411572313,0.792357866,1.731902683,2.45E-17,5.00E-15,5.99E-14,ITGA1
ENSG00000118520,ENSG00000118520.14,3.036249016,1.297196341,2.457508389,2.82E-17,5.69E-15,7.87E-14,ARG1
ENSG00000102174,ENSG00000102174.8,1.587518518,-0.929682983,0.524973687,8.11E-17,1.49E-14,1.14E-13,PHEX
ENSG00000120306,ENSG00000120306.9,4.63963205,0.819952746,1.76534817,6.05E-17,1.15E-14,1.14E-13,CYSTM1
ENSG00000137757,ENSG00000137757.10,3.789711808,0.983239432,1.976899365,3.52E-17,7.01E-15,1.14E-13,CASP5
ENSG00000139572,ENSG00000139572.3,0.303995683,0.986480569,1.98134563,4.39E-17,8.59E-15,1.14E-13,GPR84
ENSG00000139651,ENSG00000139651.10,6.671786366,-0.222628998,0.857002312,4.78E-17,9.30E-15,1.14E-13,ZNF740
ENSG00000144290,ENSG00000144290.16,2.441846367,-1.597628834,0.330419598,3.97E-17,7.83E-15,1.14E-13,SLC4A10
ENSG00000154217,ENSG00000154217.14,6.109082608,-0.241373865,0.845939348,5.66E-17,1.08E-14,1.14E-13,PITPNC1
ENSG00000154589,ENSG00000154589.6,3.74914724,0.795000374,1.735077824,7.56E-17,1.40E-14,1.14E-13,LY96
ENSG00000164430,ENSG00000164430.15,4.722712588,0.334652591,1.261073699,5.09E-17,9.86E-15,1.14E-13,CGAS
ENSG00000169826,ENSG00000169826.7,6.41572984,0.334312053,1.260776067,7.31E-17,1.36E-14,1.14E-13,CSGALNACT2
ENSG00000175746,ENSG00000175746.6,1.829213661,-1.154032828,0.449367338,6.57E-17,1.24E-14,1.14E-13,LINC02915
ENSG00000185112,ENSG00000185112.5,3.70664681,-0.564724843,0.67608435,6.42E-17,1.22E-14,1.14E-13,FAM43A
ENSG00000237135,ENSG00000237135.1,2.601933968,0.820532447,1.766057661,3.07E-17,6.16E-15,1.14E-13,DDX10P1
ENSG00000281969,ENSG00000281969.1,0.023647091,-1.482521522,0.357862798,7.81E-17,1.44E-14,1.14E-13,
ENSG00000055208,ENSG00000055208.18,7.37141018,0.276833036,1.211532441,1.14E-16,2.01E-14,1.41E-13,TAB2
ENSG00000100387,ENSG00000100387.8,5.156138236,0.474399058,1.389339382,9.37E-17,1.70E-14,1.41E-13,RBX1
ENSG00000116793,ENSG00000116793.15,5.454690554,0.426884744,1.344327592,1.06E-16,1.90E-14,1.41E-13,PHTF1
ENSG00000170571,ENSG00000170571.11,7.90846068,0.412839373,1.33130338,1.11E-16,1.97E-14,1.41E-13,EMB
ENSG00000175471,ENSG00000175471.19,6.714136738,0.523544053,1.437482161,1.03E-16,1.84E-14,1.41E-13,MCTP1
ENSG00000213639,ENSG00000213639.9,7.473249351,0.55334205,1.467481229,8.21E-17,1.51E-14,1.41E-13,PPP1CB
ENSG00000223865,ENSG00000223865.10,7.603972455,-0.513175544,0.700678462,1.06E-16,1.89E-14,1.41E-13,HLA-DPB1
ENSG00000078804,ENSG00000078804.12,2.40664421,-0.920024299,0.528500119,1.14E-16,2.01E-14,1.71E-13,TP53INP2
ENSG00000108984,ENSG00000108984.13,5.112495367,0.405655268,1.324690445,2.14E-16,3.64E-14,5.36E-13,MAP2K6
ENSG00000123080,ENSG00000123080.10,2.052283432,0.613279266,1.529732363,2.45E-16,4.13E-14,5.36E-13,CDKN2C
ENSG00000148926,ENSG00000148926.9,5.144461609,0.982856654,1.97637492,2.28E-16,3.87E-14,5.36E-13,ADM
ENSG00000162434,ENSG00000162434.11,9.425404779,-0.358000511,0.780245204,1.41E-16,2.45E-14,5.36E-13,JAK1
ENSG00000163520,ENSG00000163520.13,0.352215677,-1.11628362,0.461280554,1.88E-16,3.22E-14,5.36E-13,FBLN2
ENSG00000233030,ENSG00000233030.2,0.836709976,1.082092579,2.117104642,1.54E-16,2.67E-14,5.36E-13,
ENSG00000242574,ENSG00000242574.8,6.761308319,-0.436069461,0.739145628,1.19E-16,2.09E-14,5.36E-13,HLA-DMB
ENSG00000255221,ENSG00000255221.3,1.958072978,0.988674498,1.984360986,2.56E-16,4.31E-14,5.36E-13,CARD17P
ENSG00000186063,ENSG00000186063.12,4.851579081,0.454045625,1.369876302,3.06E-16,5.08E-14,8.99E-13,AIDA
ENSG00000198873,ENSG00000198873.11,5.259205903,-0.416131653,0.749431408,2.57E-16,4.32E-14,8.99E-13,GRK5
ENSG00000008394,ENSG00000008394.12,2.922589469,0.613781467,1.530264955,3.59E-16,5.92E-14,1.09E-12,MGST1
ENSG00000163637,ENSG00000163637.12,0.176536282,-1.041213233,0.485918669,3.15E-16,5.24E-14,1.09E-12,PRICKLE2
ENSG00000116044,ENSG00000116044.15,6.798731102,0.314489648,1.243571663,3.86E-16,6.34E-14,1.79E-12,NFE2L2
ENSG00000172331,ENSG00000172331.11,7.429021002,1.177454509,2.261773574,5.61E-16,9.09E-14,2.18E-12,BPGM
ENSG00000198964,ENSG00000198964.13,6.120078652,0.213552905,1.159540254,4.43E-16,7.25E-14,2.18E-12,SGMS1
ENSG00000111144,ENSG00000111144.9,8.281421818,0.509017112,1.42308034,8.52E-16,1.35E-13,2.20E-12,LTA4H
ENSG00000134627,ENSG00000134627.11,2.840800361,0.482246492,1.396917183,1.05E-15,1.64E-13,2.20E-12,PIWIL4
ENSG00000136960,ENSG00000136960.12,1.477369691,-0.736263085,0.600292236,9.05E-16,1.43E-13,2.20E-12,ENPP2
ENSG00000140287,ENSG00000140287.10,2.736840326,-2.000572529,0.249900808,7.82E-16,1.25E-13,2.20E-12,HDC
ENSG00000162923,ENSG00000162923.14,8.690583577,0.5023621,1.416530927,9.51E-16,1.50E-13,2.20E-12,WDR26
ENSG00000188487,ENSG00000188487.11,-0.326881875,1.059249455,2.083847144,5.83E-16,9.44E-14,2.20E-12,INSC
ENSG00000197121,ENSG00000197121.14,3.787812047,0.546241616,1.460276551,7.00E-16,1.12E-13,2.20E-12,PGAP1
ENSG00000110042,ENSG00000110042.7,3.749279924,-0.622857422,0.649383475,1.44E-15,2.20E-13,2.67E-12,DTX4
ENSG00000118985,ENSG00000118985.15,4.460091269,0.420568126,1.338454527,1.87E-15,2.79E-13,2.67E-12,ELL2
ENSG00000121417,ENSG00000121417.13,5.257396,-0.246463427,0.842960289,2.59E-15,3.72E-13,2.67E-12,ZNF211
ENSG00000152766,ENSG00000152766.5,1.696665433,1.20177662,2.300227604,2.46E-15,3.56E-13,2.67E-12,ANKRD22
ENSG00000157445,ENSG00000157445.14,2.724019158,-0.609053825,0.655626546,2.52E-15,3.63E-13,2.67E-12,CACNA2D3
ENSG00000161944,ENSG00000161944.16,1.917089921,0.823343905,1.769502628,2.66E-15,3.80E-13,2.67E-12,ASGR2
ENSG00000162599,ENSG00000162599.15,4.141216139,0.623985087,1.541126286,1.44E-15,2.20E-13,2.67E-12,NFIA
ENSG00000164484,ENSG00000164484.11,1.076694869,0.751597832,1.683656503,2.05E-15,3.03E-13,2.67E-12,TMEM200A
ENSG00000166886,ENSG00000166886.12,3.107071964,-0.601022922,0.659286332,1.98E-15,2.93E-13,2.67E-12,NAB2
ENSG00000173221,ENSG00000173221.13,6.532815139,0.362887072,1.285996817,2.26E-15,3.30E-13,2.67E-12,GLRX
ENSG00000179542,ENSG00000179542.15,2.666161481,0.7031683,1.628076285,1.96E-15,2.91E-13,2.67E-12,SLITRK4
ENSG00000179978,ENSG00000179978.11,3.030580719,0.747629926,1.679032232,1.08E-15,1.68E-13,2.67E-12,NAIPP2
ENSG00000180875,ENSG00000180875.4,-0.04153069,1.005324957,2.007395598,2.56E-15,3.68E-13,2.67E-12,GREM2
ENSG00000187824,ENSG00000187824.8,1.002642663,-0.74367038,0.597218027,2.52E-15,3.63E-13,2.67E-12,TMEM220
ENSG00000197965,ENSG00000197965.11,6.741973376,-0.781114846,0.581916942,2.29E-15,3.34E-13,2.67E-12,MPZL1
ENSG00000216588,ENSG00000216588.8,-1.215969855,-0.858057541,0.551694866,1.69E-15,2.55E-13,2.67E-12,IGSF23
ENSG00000236194,ENSG00000236194.3,5.354971225,0.478604968,1.393395654,1.20E-15,1.86E-13,2.67E-12,
